participant_id,sumber,gerakan,rep,fase,kanal,belahan,datar_frac,ptp_uv,clipping,layak_ketat,delta_db,emg_db
P31,timestamp_manual,Agem Kanan,2,Berdiri,C3,kiri (A1),0.162,206.0,False,False,5.754,-0.115
P31,timestamp_manual,Agem Kanan,2,Berdiri,P3,kiri (A1),0.216,445.0,False,False,4.663,-2.343
P31,timestamp_manual,Agem Kanan,2,Berdiri,O1,kiri (A1),0.0,390.4,False,False,10.797,-0.692
P31,timestamp_manual,Agem Kanan,2,Berdiri,F7,kiri (A1),0.0,337.6,False,False,15.096,6.466
P31,timestamp_manual,Agem Kanan,2,Berdiri,T3,kiri (A1),0.054,201.8,False,False,6.954,-0.942
P31,timestamp_manual,Agem Kanan,2,Berdiri,T5,kiri (A1),0.0,408.3,False,False,11.976,3.499
P31,timestamp_manual,Agem Kanan,2,Berdiri,Fp2,kanan (A2),0.0,718.6,False,False,15.333,21.112
P31,timestamp_manual,Agem Kanan,2,Berdiri,F4,kanan (A2),0.0,740.7,False,False,16.039,14.977
P31,timestamp_manual,Agem Kanan,2,Berdiri,C4,kanan (A2),0.0,771.0,False,False,14.196,12.503
P31,timestamp_manual,Agem Kanan,2,Berdiri,P4,kanan (A2),0.0,832.4,False,False,15.012,20.0
P31,timestamp_manual,Agem Kanan,2,Berdiri,O2,kanan (A2),0.0,759.3,False,False,17.505,18.2
P31,timestamp_manual,Agem Kanan,2,Berdiri,F8,kanan (A2),0.0,789.9,False,False,14.598,11.178
P31,timestamp_manual,Agem Kanan,2,Berdiri,T4,kanan (A2),0.0,799.0,False,False,16.63,19.008
P31,timestamp_manual,Agem Kanan,2,Berdiri,T6,kanan (A2),0.0,738.4,False,False,16.728,16.061
P31,timestamp_manual,Agem Kiri,1,Gerak,Fp1,kiri (A1),0.0,622.3,False,False,18.486,5.938
P31,timestamp_manual,Agem Kiri,1,Gerak,F3,kiri (A1),0.0,572.1,False,False,18.999,6.048
P31,timestamp_manual,Agem Kiri,1,Gerak,C3,kiri (A1),0.141,653.1,False,False,21.179,5.726
P31,timestamp_manual,Agem Kiri,1,Gerak,P3,kiri (A1),0.16,579.5,False,False,19.321,4.421
P31,timestamp_manual,Agem Kiri,1,Gerak,O1,kiri (A1),0.0,677.0,False,False,18.652,6.701
P31,timestamp_manual,Agem Kiri,1,Gerak,F7,kiri (A1),0.0,655.4,False,False,21.099,10.615
P31,timestamp_manual,Agem Kiri,1,Gerak,T3,kiri (A1),0.0,657.2,False,False,20.67,4.595
P31,timestamp_manual,Agem Kiri,1,Gerak,T5,kiri (A1),0.0,731.9,False,False,20.015,8.781
P31,timestamp_manual,Agem Kiri,1,Gerak,Fp2,kanan (A2),0.0,674.0,False,False,19.734,18.005
P31,timestamp_manual,Agem Kiri,1,Gerak,F4,kanan (A2),0.0,556.7,False,False,17.765,11.822
P31,timestamp_manual,Agem Kiri,1,Gerak,C4,kanan (A2),0.0,614.8,False,False,15.426,9.775
P31,timestamp_manual,Agem Kiri,1,Gerak,P4,kanan (A2),0.0,640.0,False,False,18.098,17.701
P31,timestamp_manual,Agem Kiri,1,Gerak,O2,kanan (A2),0.0,586.7,False,False,19.599,14.008
P31,timestamp_manual,Agem Kiri,1,Gerak,F8,kanan (A2),0.0,712.7,False,False,17.037,10.953
P31,timestamp_manual,Agem Kiri,1,Gerak,T4,kanan (A2),0.0,716.5,False,False,18.714,19.408
P31,timestamp_manual,Agem Kiri,1,Gerak,T6,kanan (A2),0.0,757.0,False,False,21.759,16.487
P31,timestamp_manual,Agem Kiri,1,Tahan,Fp1,kiri (A1),0.0,193.8,False,False,4.316,2.257
P31,timestamp_manual,Agem Kiri,1,Tahan,F3,kiri (A1),0.112,137.8,False,False,0.912,0.732
P31,timestamp_manual,Agem Kiri,1,Tahan,C3,kiri (A1),0.114,98.6,False,False,0.072,-1.116
P31,timestamp_manual,Agem Kiri,1,Tahan,P3,kiri (A1),0.29,118.3,False,False,0.346,0.119
P31,timestamp_manual,Agem Kiri,1,Tahan,O1,kiri (A1),0.0,181.2,False,False,4.014,-1.925
P31,timestamp_manual,Agem Kiri,1,Tahan,F7,kiri (A1),0.0,203.3,False,False,9.338,5.455
P31,timestamp_manual,Agem Kiri,1,Tahan,T3,kiri (A1),0.089,103.2,False,True,0.512,-1.938
P31,timestamp_manual,Agem Kiri,1,Tahan,T5,kiri (A1),0.0,294.7,False,False,9.15,2.229
P31,timestamp_manual,Agem Kiri,1,Tahan,Fp2,kanan (A2),0.0,441.4,False,False,8.213,7.092
P31,timestamp_manual,Agem Kiri,1,Tahan,F4,kanan (A2),0.0,387.9,False,False,6.854,1.959
P31,timestamp_manual,Agem Kiri,1,Tahan,C4,kanan (A2),0.0,528.7,False,False,9.598,2.388
P31,timestamp_manual,Agem Kiri,1,Tahan,P4,kanan (A2),0.134,588.3,False,False,13.308,11.908
P31,timestamp_manual,Agem Kiri,1,Tahan,O2,kanan (A2),0.112,449.1,False,False,11.677,6.317
P31,timestamp_manual,Agem Kiri,1,Tahan,F8,kanan (A2),0.0,524.7,False,False,10.048,5.002
P31,timestamp_manual,Agem Kiri,1,Tahan,T4,kanan (A2),0.0,735.0,False,False,13.84,16.204
P31,timestamp_manual,Agem Kiri,1,Tahan,T6,kanan (A2),0.0,689.5,False,False,14.942,13.589
P31,timestamp_manual,Agem Kiri,1,Naik,Fp1,kiri (A1),0.0,185.0,False,False,4.792,3.288
P31,timestamp_manual,Agem Kiri,1,Naik,F3,kiri (A1),0.0,63.7,False,True,0.497,-0.205
P31,timestamp_manual,Agem Kiri,1,Naik,C3,kiri (A1),0.0,122.0,False,True,7.495,-0.322
P31,timestamp_manual,Agem Kiri,1,Naik,P3,kiri (A1),0.0,74.8,False,True,0.885,0.92
P31,timestamp_manual,Agem Kiri,1,Naik,O1,kiri (A1),0.0,304.7,False,False,10.374,2.712
P31,timestamp_manual,Agem Kiri,1,Naik,F7,kiri (A1),0.0,185.4,False,False,7.429,4.966
P31,timestamp_manual,Agem Kiri,1,Naik,T3,kiri (A1),0.0,134.5,False,True,8.881,1.826
P31,timestamp_manual,Agem Kiri,1,Naik,T5,kiri (A1),0.0,214.1,False,False,9.957,2.804
P31,timestamp_manual,Agem Kiri,1,Naik,Fp2,kanan (A2),0.0,457.4,False,False,13.267,21.895
P31,timestamp_manual,Agem Kiri,1,Naik,F4,kanan (A2),0.0,336.7,False,False,10.344,13.171
P31,timestamp_manual,Agem Kiri,1,Naik,C4,kanan (A2),0.0,434.6,False,False,10.181,14.147
P31,timestamp_manual,Agem Kiri,1,Naik,P4,kanan (A2),0.0,569.0,False,False,11.174,21.237
P31,timestamp_manual,Agem Kiri,1,Naik,O2,kanan (A2),0.0,565.7,False,False,15.072,19.174
P31,timestamp_manual,Agem Kiri,1,Naik,F8,kanan (A2),0.0,655.8,False,False,11.533,14.535
P31,timestamp_manual,Agem Kiri,1,Naik,T4,kanan (A2),0.0,640.7,False,False,14.303,20.895
P31,timestamp_manual,Agem Kiri,1,Naik,T6,kanan (A2),0.0,734.4,False,False,15.455,20.03
P31,timestamp_manual,Agem Kiri,1,Berdiri,Fp1,kiri (A1),0.0,211.1,False,False,10.875,3.954
P31,timestamp_manual,Agem Kiri,1,Berdiri,F3,kiri (A1),0.182,85.1,False,False,1.555,-9.303
P31,timestamp_manual,Agem Kiri,1,Berdiri,C3,kiri (A1),0.0,146.8,False,True,-0.85,-2.509
P31,timestamp_manual,Agem Kiri,1,Berdiri,P3,kiri (A1),0.536,28.7,False,False,-16.361,-12.836
P31,timestamp_manual,Agem Kiri,1,Berdiri,O1,kiri (A1),0.0,245.0,False,False,8.82,2.835
P31,timestamp_manual,Agem Kiri,1,Berdiri,F7,kiri (A1),0.0,185.7,False,False,12.522,6.759
P31,timestamp_manual,Agem Kiri,1,Berdiri,T3,kiri (A1),0.0,169.4,False,False,5.104,-0.682
P31,timestamp_manual,Agem Kiri,1,Berdiri,T5,kiri (A1),0.0,333.2,False,False,14.324,4.64
P31,timestamp_manual,Agem Kiri,1,Berdiri,Fp2,kanan (A2),0.0,579.3,False,False,18.758,21.891
P31,timestamp_manual,Agem Kiri,1,Berdiri,F4,kanan (A2),0.0,512.1,False,False,15.167,14.387
P31,timestamp_manual,Agem Kiri,1,Berdiri,C4,kanan (A2),0.0,629.0,False,False,14.292,13.495
P31,timestamp_manual,Agem Kiri,1,Berdiri,P4,kanan (A2),0.0,674.0,False,False,18.325,23.891
P31,timestamp_manual,Agem Kiri,1,Berdiri,O2,kanan (A2),0.0,655.5,False,False,19.495,20.195
P31,timestamp_manual,Agem Kiri,1,Berdiri,F8,kanan (A2),0.0,660.2,False,False,15.864,15.298
P31,timestamp_manual,Agem Kiri,1,Berdiri,T4,kanan (A2),0.0,679.6,False,False,16.789,21.793
P31,timestamp_manual,Agem Kiri,1,Berdiri,T6,kanan (A2),0.0,746.7,False,False,19.692,19.222
P31,timestamp_manual,Agem Kiri,2,Gerak,Fp1,kiri (A1),0.0,222.2,False,False,11.147,0.917
P31,timestamp_manual,Agem Kiri,2,Gerak,F3,kiri (A1),0.122,254.4,False,False,13.687,-3.243
P31,timestamp_manual,Agem Kiri,2,Gerak,C3,kiri (A1),0.0,313.3,False,False,15.662,0.118
P31,timestamp_manual,Agem Kiri,2,Gerak,P3,kiri (A1),0.122,243.4,False,False,13.094,-5.472
P31,timestamp_manual,Agem Kiri,2,Gerak,O1,kiri (A1),0.0,143.5,False,True,4.156,-0.57
P31,timestamp_manual,Agem Kiri,2,Gerak,F7,kiri (A1),0.0,217.2,False,False,11.4,4.749
P31,timestamp_manual,Agem Kiri,2,Gerak,T3,kiri (A1),0.0,248.2,False,False,12.786,1.239
P31,timestamp_manual,Agem Kiri,2,Gerak,T5,kiri (A1),0.0,365.0,False,False,13.782,4.659
P31,timestamp_manual,Agem Kiri,2,Gerak,Fp2,kanan (A2),0.0,632.3,False,False,19.732,19.491
P31,timestamp_manual,Agem Kiri,2,Gerak,F4,kanan (A2),0.0,636.8,False,False,21.677,13.351
P31,timestamp_manual,Agem Kiri,2,Gerak,C4,kanan (A2),0.0,716.5,False,False,19.615,12.455
P31,timestamp_manual,Agem Kiri,2,Gerak,P4,kanan (A2),0.0,760.3,False,False,17.151,20.029
P31,timestamp_manual,Agem Kiri,2,Gerak,O2,kanan (A2),0.0,595.0,False,False,19.456,15.197
P31,timestamp_manual,Agem Kiri,2,Gerak,F8,kanan (A2),0.0,761.3,False,False,16.917,13.807
P31,timestamp_manual,Agem Kiri,2,Gerak,T4,kanan (A2),0.0,730.1,False,False,21.639,21.952
P31,timestamp_manual,Agem Kiri,2,Gerak,T6,kanan (A2),0.0,725.1,False,False,20.027,19.894
P31,timestamp_manual,Agem Kiri,2,Tahan,Fp1,kiri (A1),0.0,163.9,False,False,4.442,0.117
P31,timestamp_manual,Agem Kiri,2,Tahan,F3,kiri (A1),0.097,160.5,False,False,5.604,0.817
P31,timestamp_manual,Agem Kiri,2,Tahan,C3,kiri (A1),0.026,191.4,False,False,9.112,0.426
P31,timestamp_manual,Agem Kiri,2,Tahan,P3,kiri (A1),0.097,156.7,False,False,5.791,1.617
P31,timestamp_manual,Agem Kiri,2,Tahan,O1,kiri (A1),0.0,247.8,False,False,9.922,0.197
P31,timestamp_manual,Agem Kiri,2,Tahan,F7,kiri (A1),0.0,182.9,False,False,8.186,2.805
P31,timestamp_manual,Agem Kiri,2,Tahan,T3,kiri (A1),0.0,182.5,False,False,8.193,0.959
P31,timestamp_manual,Agem Kiri,2,Tahan,T5,kiri (A1),0.0,226.2,False,False,10.351,1.257
P31,timestamp_manual,Agem Kiri,2,Tahan,Fp2,kanan (A2),0.0,466.1,False,False,9.364,10.642
P31,timestamp_manual,Agem Kiri,2,Tahan,F4,kanan (A2),0.035,513.9,False,False,11.238,4.468
P31,timestamp_manual,Agem Kiri,2,Tahan,C4,kanan (A2),0.0,561.5,False,False,9.552,4.606
P31,timestamp_manual,Agem Kiri,2,Tahan,P4,kanan (A2),0.0,403.6,False,False,8.568,7.307
P31,timestamp_manual,Agem Kiri,2,Tahan,O2,kanan (A2),0.0,263.8,False,False,9.832,5.66
P31,timestamp_manual,Agem Kiri,2,Tahan,F8,kanan (A2),0.0,477.3,False,False,10.246,7.795
P31,timestamp_manual,Agem Kiri,2,Tahan,T4,kanan (A2),0.0,550.4,False,False,10.902,14.472
P31,timestamp_manual,Agem Kiri,2,Tahan,T6,kanan (A2),0.0,630.4,False,False,14.812,12.593
P31,timestamp_manual,Agem Kiri,2,Naik,Fp1,kiri (A1),0.0,415.4,False,False,10.604,2.908
P31,timestamp_manual,Agem Kiri,2,Naik,F3,kiri (A1),0.441,379.2,False,False,3.315,-2.32
P31,timestamp_manual,Agem Kiri,2,Naik,C3,kiri (A1),0.118,523.0,False,False,10.64,2.016
P31,timestamp_manual,Agem Kiri,2,Naik,P3,kiri (A1),0.441,231.3,False,False,-3.1,-5.252
P31,timestamp_manual,Agem Kiri,2,Naik,O1,kiri (A1),0.0,463.8,False,False,12.253,5.553
P31,timestamp_manual,Agem Kiri,2,Naik,F7,kiri (A1),0.0,550.2,False,False,15.072,6.754
P31,timestamp_manual,Agem Kiri,2,Naik,T3,kiri (A1),0.0,508.5,False,False,6.008,0.541
P31,timestamp_manual,Agem Kiri,2,Naik,T5,kiri (A1),0.0,578.6,False,False,13.42,10.008
P31,timestamp_manual,Agem Kiri,2,Naik,Fp2,kanan (A2),0.0,646.3,False,False,20.056,18.856
P31,timestamp_manual,Agem Kiri,2,Naik,F4,kanan (A2),0.0,632.2,False,False,18.422,12.628
P31,timestamp_manual,Agem Kiri,2,Naik,C4,kanan (A2),0.0,652.8,False,False,16.361,9.734
P31,timestamp_manual,Agem Kiri,2,Naik,P4,kanan (A2),0.0,665.7,False,False,17.589,16.744
P31,timestamp_manual,Agem Kiri,2,Naik,O2,kanan (A2),0.0,641.9,False,False,20.83,12.58
P31,timestamp_manual,Agem Kiri,2,Naik,F8,kanan (A2),0.0,743.9,False,False,17.878,15.685
P31,timestamp_manual,Agem Kiri,2,Naik,T4,kanan (A2),0.0,657.3,False,False,17.947,20.466
P31,timestamp_manual,Agem Kiri,2,Naik,T6,kanan (A2),0.0,698.8,False,False,18.092,18.34
P31,timestamp_manual,Agem Kiri,2,Berdiri,Fp1,kiri (A1),0.0,415.4,False,False,8.2,0.562
P31,timestamp_manual,Agem Kiri,2,Berdiri,F3,kiri (A1),0.0,379.2,False,False,4.718,0.78
P31,timestamp_manual,Agem Kiri,2,Berdiri,C3,kiri (A1),0.0,523.0,False,False,11.121,0.994
P31,timestamp_manual,Agem Kiri,2,Berdiri,P3,kiri (A1),0.0,231.3,False,False,1.828,0.334
P31,timestamp_manual,Agem Kiri,2,Berdiri,O1,kiri (A1),0.0,477.6,False,False,8.915,-0.628
P31,timestamp_manual,Agem Kiri,2,Berdiri,F7,kiri (A1),0.0,550.2,False,False,13.914,2.518
P31,timestamp_manual,Agem Kiri,2,Berdiri,T3,kiri (A1),0.0,508.5,False,False,9.146,0.905
P31,timestamp_manual,Agem Kiri,2,Berdiri,T5,kiri (A1),0.0,558.9,False,False,12.006,3.003
P31,timestamp_manual,Agem Kiri,2,Berdiri,Fp2,kanan (A2),0.0,646.3,False,False,12.658,13.798
P31,timestamp_manual,Agem Kiri,2,Berdiri,F4,kanan (A2),0.0,632.2,False,False,9.809,7.573
P31,timestamp_manual,Agem Kiri,2,Berdiri,C4,kanan (A2),0.0,652.8,False,False,12.028,7.029
P31,timestamp_manual,Agem Kiri,2,Berdiri,P4,kanan (A2),0.0,684.1,False,False,12.75,15.592
P31,timestamp_manual,Agem Kiri,2,Berdiri,O2,kanan (A2),0.0,623.4,False,False,13.197,10.599
P31,timestamp_manual,Agem Kiri,2,Berdiri,F8,kanan (A2),0.0,743.9,False,False,11.382,7.062
P31,timestamp_manual,Agem Kiri,2,Berdiri,T4,kanan (A2),0.0,657.3,False,False,12.609,16.587
P31,timestamp_manual,Agem Kiri,2,Berdiri,T6,kanan (A2),0.0,723.9,False,False,14.965,13.32
P31,timestamp_manual,Ngeed,3,Gerak,Fp1,kiri (A1),0.0,105.2,False,True,5.942,-3.519
P31,timestamp_manual,Ngeed,3,Gerak,F3,kiri (A1),0.932,14.8,False,False,-49.956,-59.32
P31,timestamp_manual,Ngeed,3,Gerak,C3,kiri (A1),0.0,187.6,False,False,12.624,2.092
P31,timestamp_manual,Ngeed,3,Gerak,P3,kiri (A1),1.0,0.0,False,False,-122.337,-153.763
P31,timestamp_manual,Ngeed,3,Gerak,O1,kiri (A1),0.0,109.9,False,True,2.083,-3.21
P31,timestamp_manual,Ngeed,3,Gerak,F7,kiri (A1),0.0,94.7,False,True,7.644,-2.181
P31,timestamp_manual,Ngeed,3,Gerak,T3,kiri (A1),0.0,70.1,False,True,-0.058,-4.783
P31,timestamp_manual,Ngeed,3,Gerak,T5,kiri (A1),0.0,115.8,False,True,1.018,-2.348
P31,timestamp_manual,Ngeed,3,Gerak,Fp2,kanan (A2),0.0,475.1,False,False,4.727,3.768
P31,timestamp_manual,Ngeed,3,Gerak,F4,kanan (A2),0.0,379.4,False,False,7.07,3.79
P31,timestamp_manual,Ngeed,3,Gerak,C4,kanan (A2),0.0,484.1,False,False,5.152,4.35
P31,timestamp_manual,Ngeed,3,Gerak,P4,kanan (A2),0.0,434.7,False,False,7.465,5.641
P31,timestamp_manual,Ngeed,3,Gerak,O2,kanan (A2),0.0,325.3,False,False,5.543,1.451
P31,timestamp_manual,Ngeed,3,Gerak,F8,kanan (A2),0.196,514.2,False,False,0.314,0.598
P31,timestamp_manual,Ngeed,3,Gerak,T4,kanan (A2),0.0,541.9,False,False,9.167,8.649
P31,timestamp_manual,Ngeed,3,Gerak,T6,kanan (A2),0.0,477.8,False,False,8.373,7.89
P31,timestamp_manual,Ngeed,3,Tahan,Fp1,kiri (A1),0.0,99.9,False,True,4.684,-1.55
P31,timestamp_manual,Ngeed,3,Tahan,F3,kiri (A1),0.152,81.0,False,False,-1.747,-5.917
P31,timestamp_manual,Ngeed,3,Tahan,C3,kiri (A1),0.0,163.6,False,False,6.735,-1.036
P31,timestamp_manual,Ngeed,3,Tahan,P3,kiri (A1),0.62,101.0,False,False,-17.706,-20.394
P31,timestamp_manual,Ngeed,3,Tahan,O1,kiri (A1),0.0,123.5,False,True,1.984,-1.5
P31,timestamp_manual,Ngeed,3,Tahan,F7,kiri (A1),0.0,72.4,False,True,5.678,-0.616
P31,timestamp_manual,Ngeed,3,Tahan,T3,kiri (A1),0.0,186.9,False,False,10.824,1.763
P31,timestamp_manual,Ngeed,3,Tahan,T5,kiri (A1),0.0,127.1,False,True,3.252,0.76
P31,timestamp_manual,Ngeed,3,Tahan,Fp2,kanan (A2),0.0,511.0,False,False,10.841,6.112
P31,timestamp_manual,Ngeed,3,Tahan,F4,kanan (A2),0.0,456.4,False,False,12.196,4.372
P31,timestamp_manual,Ngeed,3,Tahan,C4,kanan (A2),0.0,550.4,False,False,11.317,6.198
P31,timestamp_manual,Ngeed,3,Tahan,P4,kanan (A2),0.0,548.1,False,False,10.458,6.429
P31,timestamp_manual,Ngeed,3,Tahan,O2,kanan (A2),0.0,444.3,False,False,10.106,5.492
P31,timestamp_manual,Ngeed,3,Tahan,F8,kanan (A2),0.0,657.8,False,False,9.772,5.629
P31,timestamp_manual,Ngeed,3,Tahan,T4,kanan (A2),0.0,642.9,False,False,15.01,14.454
P31,timestamp_manual,Ngeed,3,Tahan,T6,kanan (A2),0.0,612.7,False,False,14.308,7.211
P31,timestamp_manual,Ngeed,3,Naik,Fp1,kiri (A1),0.0,125.3,False,True,1.0,-1.325
P31,timestamp_manual,Ngeed,3,Naik,F3,kiri (A1),0.0,200.0,False,False,12.261,3.101
P31,timestamp_manual,Ngeed,3,Naik,C3,kiri (A1),0.0,358.9,False,False,17.33,3.508
P31,timestamp_manual,Ngeed,3,Naik,P3,kiri (A1),0.0,186.9,False,False,11.919,4.351
P31,timestamp_manual,Ngeed,3,Naik,O1,kiri (A1),0.0,214.8,False,False,9.884,-2.723
P31,timestamp_manual,Ngeed,3,Naik,F7,kiri (A1),0.0,113.7,False,True,4.143,0.995
P31,timestamp_manual,Ngeed,3,Naik,T3,kiri (A1),0.0,221.1,False,False,11.628,4.265
P31,timestamp_manual,Ngeed,3,Naik,T5,kiri (A1),0.0,197.3,False,False,10.017,2.245
P31,timestamp_manual,Ngeed,3,Naik,Fp2,kanan (A2),0.0,439.2,False,False,14.604,15.012
P31,timestamp_manual,Ngeed,3,Naik,F4,kanan (A2),0.0,456.3,False,False,16.731,8.254
P31,timestamp_manual,Ngeed,3,Naik,C4,kanan (A2),0.0,541.9,False,False,14.817,9.498
P31,timestamp_manual,Ngeed,3,Naik,P4,kanan (A2),0.0,642.8,False,False,17.935,15.885
P31,timestamp_manual,Ngeed,3,Naik,O2,kanan (A2),0.0,418.9,False,False,12.436,14.182
P31,timestamp_manual,Ngeed,3,Naik,F8,kanan (A2),0.0,657.8,False,False,15.52,8.786
P31,timestamp_manual,Ngeed,3,Naik,T4,kanan (A2),0.0,637.0,False,False,19.324,19.26
P31,timestamp_manual,Ngeed,3,Naik,T6,kanan (A2),0.0,612.7,False,False,18.412,14.027
P31,timestamp_manual,Ngeed,3,Berdiri,Fp1,kiri (A1),0.0,130.3,False,True,5.91,-2.303
P31,timestamp_manual,Ngeed,3,Berdiri,F3,kiri (A1),0.027,147.7,False,True,5.594,0.739
P31,timestamp_manual,Ngeed,3,Berdiri,C3,kiri (A1),0.0,309.6,False,False,12.854,3.318
P31,timestamp_manual,Ngeed,3,Berdiri,P3,kiri (A1),0.168,159.9,False,False,4.398,-1.405
P31,timestamp_manual,Ngeed,3,Berdiri,O1,kiri (A1),0.0,180.6,False,False,3.442,-4.455
P31,timestamp_manual,Ngeed,3,Berdiri,F7,kiri (A1),0.0,115.3,False,True,7.485,-0.243
P31,timestamp_manual,Ngeed,3,Berdiri,T3,kiri (A1),0.0,171.9,False,False,7.207,0.254
P31,timestamp_manual,Ngeed,3,Berdiri,T5,kiri (A1),0.0,188.2,False,False,5.054,-0.345
P31,timestamp_manual,Ngeed,3,Berdiri,Fp2,kanan (A2),0.0,537.5,False,False,12.52,9.944
P31,timestamp_manual,Ngeed,3,Berdiri,F4,kanan (A2),0.0,551.5,False,False,13.417,6.588
P31,timestamp_manual,Ngeed,3,Berdiri,C4,kanan (A2),0.0,605.4,False,False,12.58,6.341
P31,timestamp_manual,Ngeed,3,Berdiri,P4,kanan (A2),0.0,614.8,False,False,14.04,12.258
P31,timestamp_manual,Ngeed,3,Berdiri,O2,kanan (A2),0.0,431.2,False,False,9.606,5.549
P31,timestamp_manual,Ngeed,3,Berdiri,F8,kanan (A2),0.0,568.4,False,False,10.702,6.038
P31,timestamp_manual,Ngeed,3,Berdiri,T4,kanan (A2),0.0,736.8,False,False,16.142,16.096
P31,timestamp_manual,Ngeed,3,Berdiri,T6,kanan (A2),0.0,623.3,False,False,13.431,11.799
P31,timestamp_manual,Ngeed,4,Gerak,Fp1,kiri (A1),0.0,113.2,False,True,7.945,-4.364
P31,timestamp_manual,Ngeed,4,Gerak,F3,kiri (A1),0.915,4.6,False,False,-34.344,-27.075
P31,timestamp_manual,Ngeed,4,Gerak,C3,kiri (A1),0.0,146.6,False,True,8.155,3.892
P31,timestamp_manual,Ngeed,4,Gerak,P3,kiri (A1),1.0,0.0,False,False,-93.415,-131.766
P31,timestamp_manual,Ngeed,4,Gerak,O1,kiri (A1),0.0,117.5,False,True,2.826,-5.324
P31,timestamp_manual,Ngeed,4,Gerak,F7,kiri (A1),0.0,83.2,False,True,8.526,-2.426
P31,timestamp_manual,Ngeed,4,Gerak,T3,kiri (A1),0.161,52.5,False,False,-11.288,-8.969
P31,timestamp_manual,Ngeed,4,Gerak,T5,kiri (A1),0.0,62.3,False,True,-2.216,-2.937
P31,timestamp_manual,Ngeed,4,Gerak,Fp2,kanan (A2),0.0,513.1,False,False,13.799,9.105
P31,timestamp_manual,Ngeed,4,Gerak,F4,kanan (A2),0.0,518.6,False,False,12.13,3.969
P31,timestamp_manual,Ngeed,4,Gerak,C4,kanan (A2),0.0,567.2,False,False,10.818,2.392
P31,timestamp_manual,Ngeed,4,Gerak,P4,kanan (A2),0.0,521.5,False,False,12.52,8.708
P31,timestamp_manual,Ngeed,4,Gerak,O2,kanan (A2),0.0,516.0,False,False,9.561,2.164
P31,timestamp_manual,Ngeed,4,Gerak,F8,kanan (A2),0.0,518.5,False,False,7.28,-0.294
P31,timestamp_manual,Ngeed,4,Gerak,T4,kanan (A2),0.0,586.0,False,False,16.528,13.947
P31,timestamp_manual,Ngeed,4,Gerak,T6,kanan (A2),0.0,540.3,False,False,10.433,12.298
P31,timestamp_manual,Ngeed,4,Tahan,Fp1,kiri (A1),0.0,117.9,False,True,7.321,-1.724
P31,timestamp_manual,Ngeed,4,Tahan,F3,kiri (A1),0.707,63.9,False,False,-4.403,-8.838
P31,timestamp_manual,Ngeed,4,Tahan,C3,kiri (A1),0.0,142.0,False,True,7.268,0.537
P31,timestamp_manual,Ngeed,4,Tahan,P3,kiri (A1),0.951,7.2,False,False,-29.761,-27.973
P31,timestamp_manual,Ngeed,4,Tahan,O1,kiri (A1),0.0,125.5,False,True,3.22,-5.287
P31,timestamp_manual,Ngeed,4,Tahan,F7,kiri (A1),0.0,111.8,False,True,8.405,1.116
P31,timestamp_manual,Ngeed,4,Tahan,T3,kiri (A1),0.198,130.5,False,False,-0.27,-0.547
P31,timestamp_manual,Ngeed,4,Tahan,T5,kiri (A1),0.149,78.0,False,False,-2.014,-4.051
P31,timestamp_manual,Ngeed,4,Tahan,Fp2,kanan (A2),0.0,516.1,False,False,15.345,14.252
P31,timestamp_manual,Ngeed,4,Tahan,F4,kanan (A2),0.0,521.8,False,False,16.3,9.99
P31,timestamp_manual,Ngeed,4,Tahan,C4,kanan (A2),0.0,530.9,False,False,12.985,10.069
P31,timestamp_manual,Ngeed,4,Tahan,P4,kanan (A2),0.0,511.0,False,False,14.937,14.977
P31,timestamp_manual,Ngeed,4,Tahan,O2,kanan (A2),0.0,516.0,False,False,16.261,11.222
P31,timestamp_manual,Ngeed,4,Tahan,F8,kanan (A2),0.0,551.8,False,False,13.3,10.791
P31,timestamp_manual,Ngeed,4,Tahan,T4,kanan (A2),0.0,751.2,False,False,19.435,17.764
P31,timestamp_manual,Ngeed,4,Tahan,T6,kanan (A2),0.0,724.3,False,False,19.33,16.372
P31,timestamp_manual,Ngeed,4,Naik,Fp1,kiri (A1),0.0,104.9,False,True,5.824,-2.111
P31,timestamp_manual,Ngeed,4,Naik,F3,kiri (A1),0.911,14.8,False,False,-22.698,-26.16
P31,timestamp_manual,Ngeed,4,Naik,C3,kiri (A1),0.0,121.1,False,True,3.316,-1.837
P31,timestamp_manual,Ngeed,4,Naik,P3,kiri (A1),1.0,0.0,False,False,-87.266,-107.728
P31,timestamp_manual,Ngeed,4,Naik,O1,kiri (A1),0.604,36.5,False,False,-16.015,-23.966
P31,timestamp_manual,Ngeed,4,Naik,F7,kiri (A1),0.0,132.8,False,True,6.335,2.17
P31,timestamp_manual,Ngeed,4,Naik,T3,kiri (A1),0.556,69.7,False,False,-5.28,-8.756
P31,timestamp_manual,Ngeed,4,Naik,T5,kiri (A1),0.911,8.2,False,False,-33.973,-24.689
P31,timestamp_manual,Ngeed,4,Naik,Fp2,kanan (A2),0.0,227.6,False,False,10.592,10.698
P31,timestamp_manual,Ngeed,4,Naik,F4,kanan (A2),0.0,150.0,False,True,7.929,2.385
P31,timestamp_manual,Ngeed,4,Naik,C4,kanan (A2),0.0,239.0,False,False,6.884,5.368
P31,timestamp_manual,Ngeed,4,Naik,P4,kanan (A2),0.0,414.1,False,False,10.906,13.28
